#,Date-Time (PDT),Ch: 1 - Temperature   (°C ),Stopped,End of File
2322,05/01/2022 14:50:00,18.906,,
2323,05/01/2022 15:00:00,18.927,,
2324,05/01/2022 15:10:00,18.927,,
2325,05/01/2022 15:20:00,18.906,,
2326,05/01/2022 15:30:00,18.938,,
2327,05/01/2022 15:40:00,18.948,,
2328,05/01/2022 15:50:00,18.927,,
2329,05/01/2022 16:00:00,18.927,,
2330,05/01/2022 16:10:00,18.938,,
2331,05/01/2022 16:20:00,18.948,,
2332,05/01/2022 16:30:00,18.927,,
2333,05/01/2022 16:40:00,18.927,,
2334,05/01/2022 16:50:00,18.906,,
2335,05/01/2022 17:00:00,18.895,,
2336,05/01/2022 17:10:00,18.895,,
2337,05/01/2022 17:20:00,18.884,,
2338,05/01/2022 17:30:00,18.884,,
2339,05/01/2022 17:40:00,18.863,,
2340,05/01/2022 17:50:00,18.873,,
2341,05/01/2022 18:00:00,18.873,,
2342,05/01/2022 18:10:00,18.852,,
2343,05/01/2022 18:20:00,18.841,,
2344,05/01/2022 18:30:00,18.841,,
2345,05/01/2022 18:40:00,18.852,,
2346,05/01/2022 18:50:00,18.830,,
2347,05/01/2022 19:00:00,18.852,,
2348,05/01/2022 19:10:00,18.852,,
2349,05/01/2022 19:20:00,18.830,,
2350,05/01/2022 19:30:00,18.841,,
2351,05/01/2022 19:40:00,18.841,,
2352,05/01/2022 19:50:00,18.852,,
2353,05/01/2022 20:00:00,18.830,,
2354,05/01/2022 20:10:00,18.852,,
2355,05/01/2022 20:20:00,18.830,,
2356,05/01/2022 20:30:00,18.841,,
2357,05/01/2022 20:40:00,18.841,,
2358,05/01/2022 20:50:00,18.863,,
2359,05/01/2022 21:00:00,18.830,,
2360,05/01/2022 21:10:00,18.863,,
2361,05/01/2022 21:20:00,18.863,,
2362,05/01/2022 21:30:00,18.863,,
2363,05/01/2022 21:40:00,18.863,,
2364,05/01/2022 21:50:00,18.852,,
2365,05/01/2022 22:00:00,18.830,,
2366,05/01/2022 22:10:00,18.830,,
2367,05/01/2022 22:20:00,18.852,,
2368,05/01/2022 22:30:00,18.852,,
2369,05/01/2022 22:40:00,18.852,,
2370,05/01/2022 22:50:00,18.841,,
2371,05/01/2022 23:00:00,18.830,,
2372,05/01/2022 23:10:00,18.830,,
2373,05/01/2022 23:20:00,18.830,,
2374,05/01/2022 23:30:00,18.830,,
2375,05/01/2022 23:40:00,18.830,,
2376,05/01/2022 23:50:00,18.852,,
2377,05/02/2022 00:00:00,18.841,,
2378,05/02/2022 00:10:00,18.863,,
2379,05/02/2022 00:20:00,18.841,,
2380,05/02/2022 00:30:00,18.841,,
2381,05/02/2022 00:40:00,18.830,,
2382,05/02/2022 00:50:00,18.830,,
2383,05/02/2022 01:00:00,18.841,,
2384,05/02/2022 01:10:00,18.852,,
2385,05/02/2022 01:20:00,18.830,,
2386,05/02/2022 01:30:00,18.830,,
2387,05/02/2022 01:40:00,18.841,,
2388,05/02/2022 01:50:00,18.830,,
2389,05/02/2022 02:00:00,18.830,,
2390,05/02/2022 02:10:00,18.809,,
2391,05/02/2022 02:20:00,18.830,,
2392,05/02/2022 02:30:00,18.809,,
2393,05/02/2022 02:40:00,18.830,,
2394,05/02/2022 02:50:00,18.809,,
2395,05/02/2022 03:00:00,18.830,,
2396,05/02/2022 03:10:00,18.820,,
2397,05/02/2022 03:20:00,18.830,,
2398,05/02/2022 03:30:00,18.809,,
2399,05/02/2022 03:40:00,18.798,,
2400,05/02/2022 03:50:00,18.809,,
2401,05/02/2022 04:00:00,18.809,,
2402,05/02/2022 04:10:00,18.830,,
2403,05/02/2022 04:20:00,18.809,,
2404,05/02/2022 04:30:00,18.830,,
2405,05/02/2022 04:40:00,18.820,,
2406,05/02/2022 04:50:00,18.820,,
2407,05/02/2022 05:00:00,18.809,,
2408,05/02/2022 05:10:00,18.830,,
2409,05/02/2022 05:20:00,18.830,,
2410,05/02/2022 05:30:00,18.841,,
2411,05/02/2022 05:40:00,18.798,,
2412,05/02/2022 05:50:00,18.830,,
2413,05/02/2022 06:00:00,18.830,,
2414,05/02/2022 06:10:00,18.798,,
2415,05/02/2022 06:20:00,18.820,,
2416,05/02/2022 06:30:00,18.798,,
2417,05/02/2022 06:40:00,18.798,,
2418,05/02/2022 06:50:00,18.820,,
2419,05/02/2022 07:00:00,18.830,,
2420,05/02/2022 07:10:00,18.820,,
2421,05/02/2022 07:20:00,18.830,,
2422,05/02/2022 07:30:00,18.820,,
2423,05/02/2022 07:40:00,18.798,,
2424,05/02/2022 07:50:00,18.820,,
2425,05/02/2022 08:00:00,18.830,,
2426,05/02/2022 08:10:00,18.798,,
2427,05/02/2022 08:20:00,18.820,,
2428,05/02/2022 08:30:00,18.798,,
2429,05/02/2022 08:40:00,18.809,,
2430,05/02/2022 08:50:00,18.830,,
2431,05/02/2022 09:00:00,18.852,,
2432,05/02/2022 09:10:00,18.852,,
2433,05/02/2022 09:20:00,18.884,,
2434,05/02/2022 09:30:00,18.895,,
2435,05/02/2022 09:40:00,18.884,,
2436,05/02/2022 09:50:00,18.884,,
2437,05/02/2022 10:00:00,18.895,,
2438,05/02/2022 10:10:00,18.895,,
2439,05/02/2022 10:20:00,18.884,,
2440,05/02/2022 10:30:00,18.895,,
2441,05/02/2022 10:40:00,18.895,,
2442,05/02/2022 10:50:00,18.884,,
2443,05/02/2022 11:00:00,18.873,,
2444,05/02/2022 11:10:00,18.906,,
2445,05/02/2022 11:20:00,18.906,,
2446,05/02/2022 11:30:00,18.906,,
2447,05/02/2022 11:40:00,18.884,,
2448,05/02/2022 11:50:00,18.906,,
2449,05/02/2022 12:00:00,18.906,,
2450,05/02/2022 12:10:00,18.906,,
2451,05/02/2022 12:20:00,18.884,,
2452,05/02/2022 12:30:00,18.713,,
2453,05/02/2022 12:40:00,18.477,,
2454,05/02/2022 12:50:00,18.380,,
2455,05/02/2022 13:00:00,18.294,,
2456,05/02/2022 13:10:00,18.273,,
2457,05/02/2022 13:20:00,18.305,,
2458,05/02/2022 13:30:00,18.359,,
2459,05/02/2022 13:40:00,18.423,,
2460,05/02/2022 13:50:00,18.477,,
2461,05/02/2022 14:00:00,18.530,,
2462,05/02/2022 14:10:00,18.605,,
2463,05/02/2022 14:20:00,18.637,,
2464,05/02/2022 14:30:00,18.670,,
2465,05/02/2022 14:40:00,18.713,,
2466,05/02/2022 14:50:00,18.766,,
2467,05/02/2022 15:00:00,18.755,,
2468,05/02/2022 15:10:00,18.680,,
2469,05/02/2022 15:20:00,18.659,,
2470,05/02/2022 15:30:00,18.562,,
2471,05/02/2022 15:40:00,18.552,,
2472,05/02/2022 15:50:00,18.541,,
2473,05/02/2022 16:00:00,18.552,,
2474,05/02/2022 16:10:00,18.573,,
2475,05/02/2022 16:20:00,18.552,,
2476,05/02/2022 16:30:00,18.573,,
2477,05/02/2022 16:40:00,18.562,,
2478,05/02/2022 16:50:00,18.605,,
2479,05/02/2022 17:00:00,18.616,,
2480,05/02/2022 17:10:00,18.637,,
2481,05/02/2022 17:20:00,18.670,,
2482,05/02/2022 17:30:00,18.670,,
2483,05/02/2022 17:40:00,18.691,,
2484,05/02/2022 17:50:00,18.723,,
2485,05/02/2022 18:00:00,18.723,,
2486,05/02/2022 18:10:00,18.755,,
2487,05/02/2022 18:20:00,18.745,,
2488,05/02/2022 18:30:00,18.755,,
2489,05/02/2022 18:40:00,18.766,,
2490,05/02/2022 18:50:00,18.766,,
2491,05/02/2022 19:00:00,18.766,,
2492,05/02/2022 19:10:00,18.788,,
2493,05/02/2022 19:20:00,18.798,,
2494,05/02/2022 19:30:00,18.788,,
2495,05/02/2022 19:40:00,18.798,,
2496,05/02/2022 19:50:00,18.777,,
2497,05/02/2022 20:00:00,18.798,,
2498,05/02/2022 20:10:00,18.809,,
2499,05/02/2022 20:20:00,18.798,,
2500,05/02/2022 20:30:00,18.809,,
2501,05/02/2022 20:40:00,18.809,,
2502,05/02/2022 20:50:00,18.820,,
2503,05/02/2022 21:00:00,18.820,,
2504,05/02/2022 21:10:00,18.830,,
2505,05/02/2022 21:20:00,18.830,,
2506,05/02/2022 21:30:00,18.798,,
2507,05/02/2022 21:40:00,18.788,,
2508,05/02/2022 21:50:00,18.798,,
2509,05/02/2022 22:00:00,18.798,,
2510,05/02/2022 22:10:00,18.809,,
2511,05/02/2022 22:20:00,18.798,,
2512,05/02/2022 22:30:00,18.820,,
2513,05/02/2022 22:40:00,18.809,,
2514,05/02/2022 22:50:00,18.820,,
2515,05/02/2022 23:00:00,18.798,,
2516,05/02/2022 23:10:00,18.820,,
2517,05/02/2022 23:20:00,18.788,,
2518,05/02/2022 23:30:00,18.809,,
2519,05/02/2022 23:40:00,18.830,,
2520,05/02/2022 23:50:00,18.798,,
2521,05/03/2022 00:00:00,18.777,,
2522,05/03/2022 00:10:00,18.809,,
2523,05/03/2022 00:20:00,18.809,,
2524,05/03/2022 00:30:00,18.820,,
2525,05/03/2022 00:40:00,18.798,,
2526,05/03/2022 00:50:00,18.809,,
2527,05/03/2022 01:00:00,18.809,,
2528,05/03/2022 01:10:00,18.809,,
2529,05/03/2022 01:20:00,18.777,,
2530,05/03/2022 01:30:00,18.798,,
2531,05/03/2022 01:40:00,18.788,,
2532,05/03/2022 01:50:00,18.777,,
2533,05/03/2022 02:00:00,18.777,,
2534,05/03/2022 02:10:00,18.798,,
2535,05/03/2022 02:20:00,18.820,,
2536,05/03/2022 02:30:00,18.809,,
2537,05/03/2022 02:40:00,18.798,,
2538,05/03/2022 02:50:00,18.788,,
2539,05/03/2022 03:00:00,18.788,,
2540,05/03/2022 03:10:00,18.798,,
2541,05/03/2022 03:20:00,18.788,,
2542,05/03/2022 03:30:00,18.788,,
2543,05/03/2022 03:40:00,18.798,,
2544,05/03/2022 03:50:00,18.777,,
2545,05/03/2022 04:00:00,18.798,,
2546,05/03/2022 04:10:00,18.788,,
2547,05/03/2022 04:20:00,18.788,,
2548,05/03/2022 04:30:00,18.798,,
2549,05/03/2022 04:40:00,18.798,,
2550,05/03/2022 04:50:00,18.798,,
2551,05/03/2022 05:00:00,18.798,,
2552,05/03/2022 05:10:00,18.777,,
2553,05/03/2022 05:20:00,18.798,,
2554,05/03/2022 05:30:00,18.809,,
2555,05/03/2022 05:40:00,18.798,,
2556,05/03/2022 05:50:00,18.809,,
2557,05/03/2022 06:00:00,18.809,,
2558,05/03/2022 06:10:00,18.809,,
2559,05/03/2022 06:20:00,18.798,,
2560,05/03/2022 06:30:00,18.798,,
2561,05/03/2022 06:40:00,18.809,,
2562,05/03/2022 06:50:00,18.830,,
2563,05/03/2022 07:00:00,18.809,,
2564,05/03/2022 07:10:00,18.809,,
2565,05/03/2022 07:20:00,18.809,,
2566,05/03/2022 07:30:00,18.809,,
2567,05/03/2022 07:40:00,18.798,,
2568,05/03/2022 07:50:00,18.809,,
2569,05/03/2022 08:00:00,18.809,,
2570,05/03/2022 08:10:00,18.798,,
2571,05/03/2022 08:20:00,18.809,,
2572,05/03/2022 08:30:00,18.798,,
2573,05/03/2022 08:40:00,18.830,,
2574,05/03/2022 08:50:00,18.809,,
2575,05/03/2022 09:00:00,18.809,,
2576,05/03/2022 09:10:00,18.809,,
2577,05/03/2022 09:20:00,18.809,,
2578,05/03/2022 09:30:00,18.841,,
2579,05/03/2022 09:40:00,18.852,,
2580,05/03/2022 09:50:00,18.863,,
2581,05/03/2022 10:00:00,18.863,,
2582,05/03/2022 10:10:00,18.884,,
2583,05/03/2022 10:20:00,18.895,,
2584,05/03/2022 10:30:00,18.873,,
2585,05/03/2022 10:40:00,18.873,,
2586,05/03/2022 10:50:00,18.895,,
2587,05/03/2022 11:00:00,18.906,,
2588,05/03/2022 11:10:00,18.895,,
2589,05/03/2022 11:20:00,18.884,,
2590,05/03/2022 11:30:00,18.906,,
2591,05/03/2022 11:40:00,18.906,,
2592,05/03/2022 11:50:00,18.906,,
2593,05/03/2022 12:00:00,18.916,,
2594,05/03/2022 12:10:00,18.938,,
2595,05/03/2022 12:20:00,18.927,,
2596,05/03/2022 12:30:00,18.906,,
2597,05/03/2022 12:40:00,18.948,,
2598,05/03/2022 12:50:00,18.906,,
2599,05/03/2022 13:00:00,18.830,,
2600,05/03/2022 13:10:00,18.820,,
2601,05/03/2022 13:20:00,18.841,,
2602,05/03/2022 13:30:00,18.830,,
2603,05/03/2022 13:40:00,18.852,,
2604,05/03/2022 13:50:00,18.884,,
2605,05/03/2022 14:00:00,18.884,,
2606,05/03/2022 14:10:00,18.927,,
2607,05/03/2022 14:20:00,18.895,,
2608,05/03/2022 14:30:00,18.895,,
2609,05/03/2022 14:40:00,18.916,,
2610,05/03/2022 14:50:00,18.906,,
2611,05/03/2022 15:00:00,18.916,,
2612,05/03/2022 15:10:00,18.884,,
2613,05/03/2022 15:20:00,18.895,,
2614,05/03/2022 15:30:00,18.916,,
2615,05/03/2022 15:40:00,18.927,,
2616,05/03/2022 15:50:00,18.927,,
2617,05/03/2022 16:00:00,18.906,,
2618,05/03/2022 16:10:00,18.906,,
2619,05/03/2022 16:20:00,18.938,,
2620,05/03/2022 16:30:00,18.906,,
2621,05/03/2022 16:40:00,18.863,,
2622,05/03/2022 16:50:00,18.841,,
2623,05/03/2022 17:00:00,18.852,,
2624,05/03/2022 17:10:00,18.884,,
2625,05/03/2022 17:20:00,18.916,,
2626,05/03/2022 17:30:00,18.938,,
2627,05/03/2022 17:40:00,18.938,,
2628,05/03/2022 17:50:00,18.981,,
2629,05/03/2022 18:00:00,18.948,,
2630,05/03/2022 18:10:00,18.734,,
2631,05/03/2022 18:20:00,18.573,,
2632,05/03/2022 18:30:00,18.541,,
2633,05/03/2022 18:40:00,18.573,,
2634,05/03/2022 18:50:00,18.616,,
2635,05/03/2022 19:00:00,18.659,,
2636,05/03/2022 19:10:00,18.680,,
2637,05/03/2022 19:20:00,18.734,,
2638,05/03/2022 19:30:00,18.734,,
2639,05/03/2022 19:40:00,18.788,,
2640,05/03/2022 19:50:00,18.809,,
2641,05/03/2022 20:00:00,18.809,,
2642,05/03/2022 20:10:00,18.830,,
2643,05/03/2022 20:20:00,18.830,,
2644,05/03/2022 20:30:00,18.830,,
2645,05/03/2022 20:40:00,18.863,,
2646,05/03/2022 20:50:00,18.852,,
2647,05/03/2022 21:00:00,18.852,,
2648,05/03/2022 21:10:00,18.863,,
2649,05/03/2022 21:20:00,18.873,,
2650,05/03/2022 21:30:00,18.841,,
2651,05/03/2022 21:40:00,18.863,,
2652,05/03/2022 21:50:00,18.852,,
2653,05/03/2022 22:00:00,18.820,,
2654,05/03/2022 22:10:00,18.852,,
2655,05/03/2022 22:20:00,18.841,,
2656,05/03/2022 22:30:00,18.841,,
2657,05/03/2022 22:40:00,18.863,,
2658,05/03/2022 22:50:00,18.873,,
2659,05/03/2022 23:00:00,18.863,,
2660,05/03/2022 23:10:00,18.873,,
2661,05/03/2022 23:20:00,18.873,,
2662,05/03/2022 23:30:00,18.863,,
2663,05/03/2022 23:40:00,18.873,,
2664,05/03/2022 23:50:00,18.873,,
2665,05/04/2022 00:00:00,18.873,,
2666,05/04/2022 00:10:00,18.873,,
2667,05/04/2022 00:20:00,18.895,,
2668,05/04/2022 00:30:00,18.884,,
2669,05/04/2022 00:40:00,18.863,,
2670,05/04/2022 00:50:00,18.884,,
2671,05/04/2022 01:00:00,18.863,,
2672,05/04/2022 01:10:00,18.884,,
2673,05/04/2022 01:20:00,18.895,,
2674,05/04/2022 01:30:00,18.873,,
2675,05/04/2022 01:40:00,18.884,,
2676,05/04/2022 01:50:00,18.873,,
2677,05/04/2022 02:00:00,18.895,,
2678,05/04/2022 02:10:00,18.884,,
2679,05/04/2022 02:20:00,18.873,,
2680,05/04/2022 02:30:00,18.873,,
2681,05/04/2022 02:40:00,18.852,,
2682,05/04/2022 02:50:00,18.863,,
2683,05/04/2022 03:00:00,18.863,,
2684,05/04/2022 03:10:00,18.884,,
2685,05/04/2022 03:20:00,18.884,,
2686,05/04/2022 03:30:00,18.884,,
2687,05/04/2022 03:40:00,18.895,,
2688,05/04/2022 03:50:00,18.884,,
2689,05/04/2022 04:00:00,18.873,,
2690,05/04/2022 04:10:00,18.884,,
2691,05/04/2022 04:20:00,18.873,,
2692,05/04/2022 04:30:00,18.873,,
2693,05/04/2022 04:40:00,18.884,,
2694,05/04/2022 04:50:00,18.884,,
2695,05/04/2022 05:00:00,18.873,,
2696,05/04/2022 05:10:00,18.884,,
2697,05/04/2022 05:20:00,18.863,,
2698,05/04/2022 05:30:00,18.884,,
2699,05/04/2022 05:40:00,18.873,,
2700,05/04/2022 05:50:00,18.884,,
2701,05/04/2022 06:00:00,18.895,,
2702,05/04/2022 06:10:00,18.863,,
2703,05/04/2022 06:20:00,18.873,,
2704,05/04/2022 06:30:00,18.884,,
2705,05/04/2022 06:40:00,18.895,,
2706,05/04/2022 06:50:00,18.884,,
2707,05/04/2022 07:00:00,18.884,,
2708,05/04/2022 07:10:00,18.852,,
2709,05/04/2022 07:20:00,18.873,,
2710,05/04/2022 07:30:00,18.873,,
2711,05/04/2022 07:40:00,18.873,,
2712,05/04/2022 07:50:00,18.863,,
2713,05/04/2022 08:00:00,18.906,,
2714,05/04/2022 08:10:00,18.906,,
2715,05/04/2022 08:20:00,18.895,,
2716,05/04/2022 08:30:00,18.906,,
2717,05/04/2022 08:40:00,18.863,,
2718,05/04/2022 08:50:00,18.841,,
2719,05/04/2022 09:00:00,18.830,,
2720,05/04/2022 09:10:00,18.498,,
2721,05/04/2022 09:20:00,18.069,,
2722,05/04/2022 09:30:00,17.640,,
2723,05/04/2022 09:40:00,17.404,,
2724,05/04/2022 09:50:00,17.297,,
2725,05/04/2022 10:00:00,17.436,,
2726,05/04/2022 10:10:00,17.619,,
2727,05/04/2022 10:20:00,17.769,,
2728,05/04/2022 10:30:00,17.930,,
2729,05/04/2022 10:40:00,18.080,,
2730,05/04/2022 10:50:00,18.155,,
2731,05/04/2022 11:00:00,18.273,,
2732,05/04/2022 11:10:00,18.369,,
2733,05/04/2022 11:20:00,18.434,,
2734,05/04/2022 11:30:00,18.498,,
2735,05/04/2022 11:40:00,18.530,,
2736,05/04/2022 11:50:00,18.584,,
2737,05/04/2022 12:00:00,18.605,,
2738,05/04/2022 12:10:00,18.627,,
2739,05/04/2022 12:20:00,18.659,,
2740,05/04/2022 12:30:00,18.659,,
2741,05/04/2022 12:40:00,18.670,,
2742,05/04/2022 12:50:00,18.713,,
2743,05/04/2022 13:00:00,18.713,,
2744,05/04/2022 13:10:00,18.702,,
2745,05/04/2022 13:20:00,18.734,,
2746,05/04/2022 13:30:00,18.755,,
2747,05/04/2022 13:40:00,18.788,,
2748,05/04/2022 13:50:00,18.766,,
2749,05/04/2022 14:00:00,18.766,,
2750,05/04/2022 14:10:00,18.766,,
2751,05/04/2022 14:20:00,18.734,,
2752,05/04/2022 14:30:00,18.755,,
2753,05/04/2022 14:40:00,18.766,,
2754,05/04/2022 14:50:00,18.755,,
2755,05/04/2022 15:00:00,18.745,,
2756,05/04/2022 15:10:00,18.745,,
2757,05/04/2022 15:20:00,18.745,,
2758,05/04/2022 15:30:00,18.755,,
2759,05/04/2022 15:40:00,18.755,,
2760,05/04/2022 15:50:00,18.755,,
2761,05/04/2022 16:00:00,18.809,,
2762,05/04/2022 16:10:00,18.788,,
2763,05/04/2022 16:20:00,18.798,,
2764,05/04/2022 16:30:00,18.809,,
2765,05/04/2022 16:40:00,18.841,,
2766,05/04/2022 16:50:00,18.841,,
2767,05/04/2022 17:00:00,18.852,,
2768,05/04/2022 17:10:00,18.852,,
2769,05/04/2022 17:20:00,18.841,,
2770,05/04/2022 17:30:00,18.830,,
2771,05/04/2022 17:40:00,18.852,,
2772,05/04/2022 17:50:00,18.830,,
2773,05/04/2022 18:00:00,18.830,,
2774,05/04/2022 18:10:00,18.820,,
2775,05/04/2022 18:20:00,18.820,,
2776,05/04/2022 18:30:00,18.798,,
2777,05/04/2022 18:40:00,18.830,,
2778,05/04/2022 18:50:00,18.809,,
2779,05/04/2022 19:00:00,18.777,,
2780,05/04/2022 19:10:00,18.798,,
2781,05/04/2022 19:20:00,18.798,,
2782,05/04/2022 19:30:00,18.798,,
2783,05/04/2022 19:40:00,18.809,,
2784,05/04/2022 19:50:00,18.820,,
2785,05/04/2022 20:00:00,18.820,,
2786,05/04/2022 20:10:00,18.841,,
2787,05/04/2022 20:20:00,18.830,,
2788,05/04/2022 20:30:00,18.820,,
2789,05/04/2022 20:40:00,18.830,,
2790,05/04/2022 20:50:00,18.809,,
2791,05/04/2022 21:00:00,18.820,,
2792,05/04/2022 21:10:00,18.798,,
2793,05/04/2022 21:20:00,18.798,,
2794,05/04/2022 21:30:00,18.809,,
2795,05/04/2022 21:40:00,18.820,,
2796,05/04/2022 21:50:00,18.809,,
2797,05/04/2022 22:00:00,18.788,,
2798,05/04/2022 22:10:00,18.809,,
2799,05/04/2022 22:20:00,18.788,,
2800,05/04/2022 22:30:00,18.798,,
2801,05/04/2022 22:40:00,18.777,,
2802,05/04/2022 22:50:00,18.777,,
2803,05/04/2022 23:00:00,18.777,,
2804,05/04/2022 23:10:00,18.788,,
2805,05/04/2022 23:20:00,18.777,,
2806,05/04/2022 23:30:00,18.777,,
2807,05/04/2022 23:40:00,18.766,,
2808,05/04/2022 23:50:00,18.788,,
2809,05/05/2022 00:00:00,18.755,,
2810,05/05/2022 00:10:00,18.755,,
2811,05/05/2022 00:20:00,18.766,,
2812,05/05/2022 00:30:00,18.766,,
2813,05/05/2022 00:40:00,18.788,,
2814,05/05/2022 00:50:00,18.766,,
2815,05/05/2022 01:00:00,18.798,,
2816,05/05/2022 01:10:00,18.734,,
2817,05/05/2022 01:20:00,18.734,,
2818,05/05/2022 01:30:00,18.755,,
2819,05/05/2022 01:40:00,18.766,,
2820,05/05/2022 01:50:00,18.755,,
2821,05/05/2022 02:00:00,18.745,,
2822,05/05/2022 02:10:00,18.766,,
2823,05/05/2022 02:20:00,18.755,,
2824,05/05/2022 02:30:00,18.777,,
2825,05/05/2022 02:40:00,18.755,,
2826,05/05/2022 02:50:00,18.745,,
2827,05/05/2022 03:00:00,18.745,,
2828,05/05/2022 03:10:00,18.745,,
2829,05/05/2022 03:20:00,18.777,,
2830,05/05/2022 03:30:00,18.755,,
2831,05/05/2022 03:40:00,18.766,,
2832,05/05/2022 03:50:00,18.745,,
2833,05/05/2022 04:00:00,18.745,,
2834,05/05/2022 04:10:00,18.734,,
2835,05/05/2022 04:20:00,18.723,,
2836,05/05/2022 04:30:00,18.734,,
2837,05/05/2022 04:40:00,18.734,,
2838,05/05/2022 04:50:00,18.723,,
2839,05/05/2022 05:00:00,18.734,,
2840,05/05/2022 05:10:00,18.745,,
2841,05/05/2022 05:20:00,18.755,,
2842,05/05/2022 05:30:00,18.734,,
2843,05/05/2022 05:40:00,18.745,,
2844,05/05/2022 05:50:00,18.723,,
2845,05/05/2022 06:00:00,18.723,,
2846,05/05/2022 06:10:00,18.734,,
2847,05/05/2022 06:20:00,18.723,,
2848,05/05/2022 06:30:00,18.745,,
2849,05/05/2022 06:40:00,18.734,,
2850,05/05/2022 06:50:00,18.745,,
2851,05/05/2022 07:00:00,18.755,,
2852,05/05/2022 07:10:00,18.723,,
2853,05/05/2022 07:20:00,18.745,,
2854,05/05/2022 07:30:00,18.745,,
2855,05/05/2022 07:40:00,18.723,,
2856,05/05/2022 07:50:00,18.723,,
2857,05/05/2022 08:00:00,18.734,,
2858,05/05/2022 08:10:00,18.713,,
2859,05/05/2022 08:20:00,18.734,,
2860,05/05/2022 08:30:00,18.755,,
2861,05/05/2022 08:40:00,18.713,,
2862,05/05/2022 08:50:00,18.723,,
2863,05/05/2022 09:00:00,18.745,,
2864,05/05/2022 09:10:00,18.777,,
2865,05/05/2022 09:20:00,18.798,,
2866,05/05/2022 09:30:00,18.798,,
2867,05/05/2022 09:40:00,18.809,,
2868,05/05/2022 09:50:00,18.777,,
2869,05/05/2022 10:00:00,18.809,,
2870,05/05/2022 10:10:00,18.820,,
2871,05/05/2022 10:20:00,18.830,,
2872,05/05/2022 10:30:00,18.820,,
2873,05/05/2022 10:40:00,18.830,,
2874,05/05/2022 10:50:00,18.830,,
2875,05/05/2022 11:00:00,18.852,,
2876,05/05/2022 11:10:00,18.852,,
2877,05/05/2022 11:20:00,18.841,,
2878,05/05/2022 11:30:00,18.841,,
2879,05/05/2022 11:40:00,18.852,,
2880,05/05/2022 11:50:00,18.852,,
2881,05/05/2022 12:00:00,18.852,,
2882,05/05/2022 12:10:00,18.863,,
2883,05/05/2022 12:20:00,18.873,,
2884,05/05/2022 12:30:00,18.873,,
2885,05/05/2022 12:40:00,18.873,,
2886,05/05/2022 12:50:00,18.863,,
2887,05/05/2022 13:00:00,18.863,,
2888,05/05/2022 13:10:00,18.884,,
2889,05/05/2022 13:20:00,18.873,,
2890,05/05/2022 13:30:00,18.884,,
2891,05/05/2022 13:40:00,18.863,,
2892,05/05/2022 13:50:00,18.863,,
2893,05/05/2022 14:00:00,18.906,,
2894,05/05/2022 14:10:00,18.906,,
2895,05/05/2022 14:20:00,18.884,,
2896,05/05/2022 14:30:00,18.884,,
2897,05/05/2022 14:40:00,18.884,,
2898,05/05/2022 14:50:00,18.895,,
2899,05/05/2022 15:00:00,18.895,,
2900,05/05/2022 15:10:00,18.906,,
2901,05/05/2022 15:20:00,18.906,,
2902,05/05/2022 15:30:00,18.884,,
2903,05/05/2022 15:40:00,18.852,,
2904,05/05/2022 15:50:00,18.841,,
2905,05/05/2022 16:00:00,18.809,,
2906,05/05/2022 16:10:00,18.798,,
2907,05/05/2022 16:20:00,18.798,,
2908,05/05/2022 16:30:00,18.798,,
2909,05/05/2022 16:40:00,18.777,,
2910,05/05/2022 16:50:00,18.798,,
2911,05/05/2022 17:00:00,18.809,,
2912,05/05/2022 17:10:00,18.798,,
2913,05/05/2022 17:20:00,18.788,,
2914,05/05/2022 17:30:00,18.809,,
2915,05/05/2022 17:40:00,18.809,,
2916,05/05/2022 17:50:00,18.809,,
2917,05/05/2022 18:00:00,18.820,,
2918,05/05/2022 18:10:00,18.809,,
2919,05/05/2022 18:20:00,18.809,,
2920,05/05/2022 18:30:00,18.798,,
2921,05/05/2022 18:40:00,18.809,,
2922,05/05/2022 18:50:00,18.820,,
2923,05/05/2022 19:00:00,18.809,,
2924,05/05/2022 19:10:00,18.798,,
2925,05/05/2022 19:20:00,18.809,,
2926,05/05/2022 19:30:00,18.809,,
2927,05/05/2022 19:40:00,18.841,,
2928,05/05/2022 19:50:00,18.852,,
2929,05/05/2022 20:00:00,18.863,,
2930,05/05/2022 20:10:00,18.830,,
2931,05/05/2022 20:20:00,18.852,,
2932,05/05/2022 20:30:00,18.852,,
2933,05/05/2022 20:40:00,18.852,,
2934,05/05/2022 20:50:00,18.820,,
2935,05/05/2022 21:00:00,18.820,,
2936,05/05/2022 21:10:00,18.788,,
2937,05/05/2022 21:20:00,18.798,,
2938,05/05/2022 21:30:00,18.777,,
2939,05/05/2022 21:40:00,18.755,,
2940,05/05/2022 21:50:00,18.745,,
2941,05/05/2022 22:00:00,18.723,,
2942,05/05/2022 22:10:00,18.723,,
2943,05/05/2022 22:20:00,18.734,,
2944,05/05/2022 22:30:00,18.713,,
2945,05/05/2022 22:40:00,18.713,,
2946,05/05/2022 22:50:00,18.713,,
2947,05/05/2022 23:00:00,18.702,,
2948,05/05/2022 23:10:00,18.702,,
2949,05/05/2022 23:20:00,18.702,,
2950,05/05/2022 23:30:00,18.702,,
2951,05/05/2022 23:40:00,18.702,,
2952,05/05/2022 23:50:00,18.702,,
2953,05/06/2022 00:00:00,18.702,,
2954,05/06/2022 00:10:00,18.702,,
2955,05/06/2022 00:20:00,18.702,,
